,e1,e2,intensity
AE<->VIT,AE,VIT,0.01158790815600814
CHM<->NANOG,CHM,NANOG,0.011561548286111138
MHC<->NODAL,MHC,NODAL,0.01155911248786105
ARCH<->EGF,ARCH,EGF,0.011558732545391182
SYT<->TH,SYT,TH,0.011541289506121474
CS<->SCFV,CS,SCFV,0.01153145253581481
CBL<->HK,CBL,HK,0.011526134531976031
RHO<->VIT,RHO,VIT,0.011511408435321559
SRI<->VIT,SRI,VIT,0.011508423172746004
ACT<->CAT,ACT,CAT,0.011492974783685814
GGT<->MCC,GGT,MCC,0.011487168039222902
ESD<->MAX,ESD,MAX,0.011482411478706983
HNRNPK<->WHITE,HNRNPK,WHITE,0.01146579104273814
PRL<->TEC,PRL,TEC,0.011462641181884546
FTF<->NANOG,FTF,NANOG,0.011454285826486813
ESD<->POLI,ESD,POLI,0.01143175631421391
GGT<->POLE,GGT,POLE,0.01142549574199101
COPE<->TCR,COPE,TCR,0.011421468262054821
PRL<->TYR,PRL,TYR,0.011418404868320641
ADC<->BAK,ADC,BAK,0.011404304257639962
GRAF<->SST,GRAF,SST,0.011399448152657267
CAST<->CS,CAST,CS,0.011398796789096404
CISH<->DO,CISH,DO,0.01139111488547786
SNRNP<->TRE,SNRNP,TRE,0.011385019448572554
GC<->KIT,GC,KIT,0.011384553889405987
EGF<->XIAP,EGF,XIAP,0.01137866845564003
HR<->MTP,HR,MTP,0.011373519388597046
SET<->TRE,SET,TRE,0.011372741277002663
CAST<->TG,CAST,TG,0.011366499650838776
HDC<->SON,HDC,SON,0.011361523456163983
CHP<->ESD,CHP,ESD,0.011348024058853028
BLM<->GAG,BLM,GAG,0.011346572986416947
GA<->MIP,GA,MIP,0.011324755528913402
HK<->PNN,HK,PNN,0.011311454319668136
TH<->TNF,TH,TNF,0.011307711082460217
FEV<->NSF,FEV,NSF,0.011305011026312132
PAP<->WIRE,PAP,WIRE,0.011300105812380312
CS<->HNRNPK,CS,HNRNPK,0.011296681027449781
ESD<->GEM,ESD,GEM,0.011281373333210897
GGT<->SCD,GGT,SCD,0.01127973194897319
BCOR<->EGF,BCOR,EGF,0.011265312572587569
BLM<->EED,BLM,EED,0.011254586951389456
ERAS<->POLE,ERAS,POLE,0.011245217218374683
ADM<->MIP,ADM,MIP,0.011238710557605721
ESD<->POL,ESD,POL,0.011234049353626206
PGF<->SCD,PGF,SCD,0.01123031960541071
BF<->SPIN,BF,SPIN,0.011227757611293182
GC<->SA,GC,SA,0.011212123606299926
ADC<->ESD,ADC,ESD,0.01120435761894551
MTP<->PRO,MTP,PRO,0.011202185068735373
ERAS<->FKHR,ERAS,FKHR,0.01119306622601706
ERAS<->MCC,ERAS,MCC,0.011192586933532575
CW<->MIP,CW,MIP,0.01119116238381249
MAX<->PTER,MAX,PTER,0.011183918793452218
SCFV<->TH,SCFV,TH,0.011181671554362225
ESD<->PML,ESD,PML,0.011181418498055838
RD<->SON,RD,SON,0.011161697885234264
ESD<->REST,ESD,REST,0.011161566659042806
CAST<->FEV,CAST,FEV,0.011158178290818525
ESD<->MVD,ESD,MVD,0.01115168608275079
NANOG<->REN,NANOG,REN,0.011149616269453141
NANOG<->TYR,NANOG,TYR,0.011149360683315823
GAL<->NSF,GAL,NSF,0.011138561946894127
MUCIN<->PRL,MUCIN,PRL,0.011134354147973025
MENT<->SA,MENT,SA,0.011133417696813853
ESD<->VEGFB,ESD,VEGFB,0.011130774074177728
BLM<->SSB,BLM,SSB,0.011122632973260766
JUN<->SMN,JUN,SMN,0.011119341436057837
OSM<->PRL,OSM,PRL,0.011109220859067818
ARC<->S,ARC,S,0.011106623776074426
MET<->PTER,MET,PTER,0.011104378121902379
POL<->VIT,POL,VIT,0.01110258622020342
EGF<->HGF,EGF,HGF,0.011098187560389773
BF<->TNF,BF,TNF,0.011087489582741363
MUCIN<->PTER,MUCIN,PTER,0.011086518554519939
MCC<->PGF,MCC,PGF,0.011082492400616633
BLM<->XG,BLM,XG,0.011082486917365006
ESD<->SI,ESD,SI,0.011074888923449247
HAT<->SST,HAT,SST,0.011074614381887043
EMB<->TNF,EMB,TNF,0.011061941499088492
ALK<->KIT,ALK,KIT,0.011055494002161367
VEGFB<->VIT,VEGFB,VIT,0.011048890968392507
EMB<->POL,EMB,POL,0.011041504134256199
EGF<->TEC,EGF,TEC,0.011037729975244857
EMB<->SMN,EMB,SMN,0.011031480720743883
GRAF<->VIT,GRAF,VIT,0.011028840426034959
PURG<->TRE,PURG,TRE,0.011028434636533729
MIP<->WASH,MIP,WASH,0.011017529237967824
KIZ<->TRE,KIZ,TRE,0.01099998049012696
DO<->SYT,DO,SYT,0.01099886918213899
BLM<->SRI,BLM,SRI,0.010987723117737274
PRL<->SPIN,PRL,SPIN,0.010985511607419047
EGF<->GA,EGF,GA,0.010983257652312053
DO<->EMB,DO,EMB,0.010972672685405603
BAK<->BID,BAK,BID,0.010971557325671302
PRL<->STAC,PRL,STAC,0.010965263316070676
EMB<->RD,EMB,RD,0.010959846138156213
CHM<->PRL,CHM,PRL,0.010958909208878508
VIT<->ZA,VIT,ZA,0.010950068209907314
HEEL<->HLA,HEEL,HLA,0.010945818780440193
EGF<->OSM,EGF,OSM,0.010938850912094969
ESD<->ZA,ESD,ZA,0.010938274814825252
ALK<->FKHR,ALK,FKHR,0.010926260486992894
ADM<->EGF,ADM,EGF,0.010919598773841471
HNRNPK<->PAP,HNRNPK,PAP,0.010917489071841759
EGF<->WASH,EGF,WASH,0.010914641914948942
FEV<->SON,FEV,SON,0.01090811541298524
BCOR<->MIP,BCOR,MIP,0.010904264001677962
HEEL<->MHC,HEEL,MHC,0.01090265382542302
CF<->GGT,CF,GGT,0.010900657154680879
ERAS<->SCD,ERAS,SCD,0.010900309454497676
PGF<->SRC,PGF,SRC,0.010891190230030361
MAX<->VIT,MAX,VIT,0.010890844115404988
BAK<->MSC,BAK,MSC,0.010889246550195925
EMB<->HDC,EMB,HDC,0.010884509242896802
MAX<->SST,MAX,SST,0.010876305766529683
AE<->BF,AE,BF,0.010869003485110733
S<->SON,S,SON,0.010859562672111826
EMB<->FEV,EMB,FEV,0.010856528134639061
NET<->PGF,NET,PGF,0.01085092545605096
REST<->VIT,REST,VIT,0.010846181338931334
MAX<->PRL,MAX,PRL,0.010830801532151204
ADC<->PTER,ADC,PTER,0.010829757788738324
CF<->GC,CF,GC,0.01082207160095283
AR<->NANOG,AR,NANOG,0.0108134032390657
ARC<->TG,ARC,TG,0.010813286522253699
ARC<->HR,ARC,HR,0.010805550413534903
CELL<->HEEL,CELL,HEEL,0.010797053807364789
BAK<->TG,BAK,TG,0.01078376972731097
GAL<->PTER,GAL,PTER,0.01078243361522224
RHO<->SST,RHO,SST,0.010774318987091212
BAK<->KERATIN,BAK,KERATIN,0.010769217341789471
KERATIN<->SON,KERATIN,SON,0.01076706255028201
ARC<->FEV,ARC,FEV,0.010749011113029701
KERATIN<->PTER,KERATIN,PTER,0.010739844157844479
CP<->PRL,CP,PRL,0.010722939370502714
HLA<->NODAL,HLA,NODAL,0.010697262022737566
ALK<->SA,ALK,SA,0.010670836411978942
BID<->SST,BID,SST,0.010668744389271376
BID<->BLM,BID,BLM,0.010657433675585193
ARC<->RD,ARC,RD,0.010656778420962102
ASS<->CISH,ASS,CISH,0.010647170305774393
EMB<->KERATIN,EMB,KERATIN,0.01064414862074174
ACT<->MTP,ACT,MTP,0.010643984081953526
BAK<->PRO,BAK,PRO,0.010643451688400975
CAT<->CELL,CAT,CELL,0.010621446563687393
BCR<->PRL,BCR,PRL,0.010615273231042284
NANOG<->STAC,NANOG,STAC,0.010611320856747312
PGF<->VH,PGF,VH,0.010604714343314506
NANOG<->NGF,NANOG,NGF,0.010601781082501444
GGT<->NET,GGT,NET,0.010599183238279304
HNRNPK<->IMPACT,HNRNPK,IMPACT,0.010593609187255073
KERATIN<->NSF,KERATIN,NSF,0.01059321967498394
HR<->SYT,HR,SYT,0.010586760463249066
EMB<->VEGFB,EMB,VEGFB,0.010586595721228833
COPE<->ELL,COPE,ELL,0.01058403403495579
EMB<->GAL,EMB,GAL,0.010576552691798625
ALK<->MCC,ALK,MCC,0.010574927762766438
MVD<->VIT,MVD,VIT,0.01057123352765283
REL<->TRE,REL,TRE,0.010570831053257313
CAST<->DO,CAST,DO,0.010569283112911247
MIP<->XIAP,MIP,XIAP,0.010565226200306444
CAT<->HDC,CAT,HDC,0.010559815511648585
CP<->NANOG,CP,NANOG,0.010538302532911957
ESD<->FEV,ESD,FEV,0.010538171054740218
S<->TRE,S,TRE,0.010528945547737914
GAL<->IGM,GAL,IGM,0.010525715177536572
POL<->SST,POL,SST,0.010523636696464935
CHM<->EGF,CHM,EGF,0.010523297450396991
MHC<->PTER,MHC,PTER,0.01051919544101354
NODAL<->VEGF,NODAL,VEGF,0.010515790679300112
CAST<->RD,CAST,RD,0.010504306664537548
SST<->ZA,SST,ZA,0.010501520391028347
NODAL<->PR,NODAL,PR,0.010499787802315474
DF<->NODAL,DF,NODAL,0.010492880828405092
HR<->SON,HR,SON,0.010480482703571565
BF<->HAT,BF,HAT,0.010479667489802452
SCFV<->SCT,SCFV,SCT,0.010477202896057046
MTF<->TRE,MTF,TRE,0.010476083853187502
BAK<->PURG,BAK,PURG,0.01047584854660646
CAST<->KERATIN,CAST,KERATIN,0.0104680564438762
SST<->VEGFB,SST,VEGFB,0.010465408493133413
ESD<->SNRNP,ESD,SNRNP,0.010464945298950548
ET<->HEEL,ET,HEEL,0.010462664223048647
COIL<->ELL,COIL,ELL,0.010460216479556673
IGM<->PURG,IGM,PURG,0.010454446987585563
AE<->SST,AE,SST,0.010434058294793122
MIP<->TEC,MIP,TEC,0.010428170063399854
BCR<->NANOG,BCR,NANOG,0.010427405570448156
BLM<->REST,BLM,REST,0.010425508353237961
HNRNPK<->SCT,HNRNPK,SCT,0.010415795841847951
MUCIN<->VIT,MUCIN,VIT,0.010413806560055855
ELL<->MTR,ELL,MTR,0.010411769804740878
BLM<->CLSPN,BLM,CLSPN,0.010410218796619564
FKHR<->MENT,FKHR,MENT,0.010406852969088241
BAK<->MET,BAK,MET,0.010403602297990285
CW<->EGF,CW,EGF,0.010400464147758724
ESD<->SKI,ESD,SKI,0.010393750132866727
DO<->HNRNPK,DO,HNRNPK,0.010383622208832669
SMN<->SON,SMN,SON,0.010375619447745992
END<->TRE,END,TRE,0.010370511270593493
MUCIN<->SST,MUCIN,SST,0.010368846596334724
GC<->SCD,GC,SCD,0.010354749015842603
SI<->VIT,SI,VIT,0.01035379872151647
IGH<->PR,IGH,PR,0.010350821222685047
MET<->VIT,MET,VIT,0.010348134059171244
REST<->SST,REST,SST,0.010346573776043163
ESD<->RICTOR,ESD,RICTOR,0.010343261694318387
CISH<->IMPACT,CISH,IMPACT,0.01033193259805881
RD<->TRE,RD,TRE,0.010331032743795418
BLM<->MVD,BLM,MVD,0.010327042815474627
DF<->GFAP,DF,GFAP,0.010322029723978778
BAK<->HLA,BAK,HLA,0.01032191425768615
BLM<->KIN,BLM,KIN,0.010321594409677528
ARCH<->ERAS,ARCH,ERAS,0.010317688263658685
ADC<->VIT,ADC,VIT,0.010311269139496673
CF<->EGF,CF,EGF,0.010299945508012078
CBL<->KIT,CBL,KIT,0.01029714940312601
NSF<->RD,NSF,RD,0.01029503651065631
BF<->FTF,BF,FTF,0.010288292911948107
ACT<->BAK,ACT,BAK,0.01028539122412817
BF<->RHO,BF,RHO,0.010278001307312247
NANOG<->TNF,NANOG,TNF,0.010267680207497727
CAT<->HR,CAT,HR,0.01026426734472347
AE<->BLM,AE,BLM,0.010258884580158511
ESD<->SRI,ESD,SRI,0.010257825798639151
CIC<->NODAL,CIC,NODAL,0.010256157098884347
MIP<->REN,MIP,REN,0.01025363659605971
KIT<->PNN,KIT,PNN,0.010243644790618052
NGF<->PRL,NGF,PRL,0.010230178784949027
ERG<->HEEL,ERG,HEEL,0.010226870727669628
BLM<->TNF,BLM,TNF,0.010224527306647104
BF<->MAX,BF,MAX,0.010210103881798516
CELL<->MTP,CELL,MTP,0.010207235574378363
ASS<->NODAL,ASS,NODAL,0.010206759693029659
MTP<->SMN,MTP,SMN,0.010204434085382769
EMB<->MYCN,EMB,MYCN,0.010203183594969762
ARCH<->GGT,ARCH,GGT,0.01019872888717243
GGT<->SRC,GGT,SRC,0.010197391341660967
CAST<->MSC,CAST,MSC,0.01019725625438524
PGF<->POLE,PGF,POLE,0.010195621860858902
MSC<->SON,MSC,SON,0.01018778052550786
ACT<->TH,ACT,TH,0.010187139710926097
PTER<->VEGF,PTER,VEGF,0.010182366878445795
IGH<->SMN,IGH,SMN,0.010169732512338712
CF<->MENT,CF,MENT,0.010165374156707438
FEV<->IGM,FEV,IGM,0.010161456146723808
HGF<->MIP,HGF,MIP,0.010150512257339539
MCC<->MENT,MCC,MENT,0.010140864841199805
ESD<->KERATIN,ESD,KERATIN,0.010139376123141535
BLM<->SI,BLM,SI,0.010138449146818499
MET<->SST,MET,SST,0.01013707304114819
LAR<->TRE,LAR,TRE,0.010123164914513087
HF<->IGM,HF,IGM,0.010121989871786592
ESD<->LAT,ESD,LAT,0.010120915534774164
BLM<->LAT,BLM,LAT,0.010119410118070184
ADC<->SST,ADC,SST,0.01011688090059496
CLSPN<->ESD,CLSPN,ESD,0.01011134977482155
END<->IGM,END,IGM,0.010110696212472906
EGF<->TYR,EGF,TYR,0.010108599226779202
ASS<->HNRNPK,ASS,HNRNPK,0.010100707036605152
MVD<->SST,MVD,SST,0.010099506755536216
BAK<->STING,BAK,STING,0.010097386437211767
ELL<->PK,ELL,PK,0.010087822396880948
BLM<->ZA,BLM,ZA,0.010078340180706498
MET<->PRL,MET,PRL,0.010075412396859303
ARC<->KERATIN,ARC,KERATIN,0.010065562453004065
MIP<->OSM,MIP,OSM,0.010064741298897699
IGM<->SET,IGM,SET,0.010053567511367418
GAPDH<->TCR,GAPDH,TCR,0.010041764464742342
GFAP<->SMN,GFAP,SMN,0.010040095144941396
ERAS<->NET,ERAS,NET,0.01003068523493942
MTR<->TCR,MTR,TCR,0.010030167088530188
CCK<->ESD,CCK,ESD,0.01002783304955009
SMN<->VEGF,SMN,VEGF,0.01002368785696513
CISH<->HR,CISH,HR,0.010004211285541867
BLM<->HF,BLM,HF,0.01000019533219684
CISH<->HDC,CISH,HDC,0.009998971481662833
HNRNPK<->TH,HNRNPK,TH,0.009992878475557614
GGT<->VH,GGT,VH,0.009974098019149199
PGF<->TAT,PGF,TAT,0.009970601928677
BID<->PTER,BID,PTER,0.009969970476347722
BLM<->RICTOR,BLM,RICTOR,0.009969880387015795
ESD<->MUT,ESD,MUT,0.009955082146491651
BLM<->CHP,BLM,CHP,0.009953542607479342
RICTOR<->TRE,RICTOR,TRE,0.0099520664030861
NSF<->SMN,NSF,SMN,0.009943986393651277
ELL<->IGH,ELL,IGH,0.00994107924369148
ASS<->MTP,ASS,MTP,0.00993824144338819
BF<->REST,BF,REST,0.009922269899502238
PTER<->SET,PTER,SET,0.009917874805853736
AR<->MIP,AR,MIP,0.00991478988486252
ARC<->DF,ARC,DF,0.009913720365716498
NODAL<->PRO,NODAL,PRO,0.009902770520645903
BF<->MET,BF,MET,0.009898091207730818
EMB<->MTF,EMB,MTF,0.009889266951021105
ARC<->PR,ARC,PR,0.009878844755070212
CAST<->MHC,CAST,MHC,0.0098747812812279
MHC<->TH,MHC,TH,0.009874146889186848
DF<->MTP,DF,MTP,0.009870298386100986
NANOG<->PC,NANOG,PC,0.009868352618597405
GC<->POLE,GC,POLE,0.009856936607679875
GEM<->TRE,GEM,TRE,0.009856811830103623
ESD<->GRAF,ESD,GRAF,0.009856192479550867
BF<->POL,BF,POL,0.009849873615686424
EMB<->HR,EMB,HR,0.009847209608572629
BF<->VEGFB,BF,VEGFB,0.009846352594437856
PC<->PRL,PC,PRL,0.00984627352463461
MENT<->SCD,MENT,SCD,0.00983919630442711
BLM<->GRAF,BLM,GRAF,0.009830125699043393
APP<->ESD,APP,ESD,0.009828433872555605
ERAS<->SRC,ERAS,SRC,0.0098271379058824
BLM<->HAT,BLM,HAT,0.009820714259141675
BF<->ZA,BF,ZA,0.009818687239678587
NSF<->TG,NSF,TG,0.009818402297613325
DO<->NSF,DO,NSF,0.00980652480352018
SI<->SST,SI,SST,0.00980017175268591
NANOG<->XG,NANOG,XG,0.009796012036855492
FKHR<->GC,FKHR,GC,0.009795305379657471
PNN<->SA,PNN,SA,0.009794919132630813
BLM<->PML,BLM,PML,0.00978986227815786
ESD<->SET,ESD,SET,0.009788895670435538
MSC<->PTER,MSC,PTER,0.009783880668744431
ADC<->PRL,ADC,PRL,0.009778042722893825
MTP<->PR,MTP,PR,0.009775578262114996
ALK<->POLE,ALK,POLE,0.00977555259174924
IMPACT<->NODAL,IMPACT,NODAL,0.009774707022573175
CAST<->S,CAST,S,0.009768548036256543
PTER<->STING,PTER,STING,0.009755722707980334
EMB<->TG,EMB,TG,0.009752072638150474
MENT<->POLE,MENT,POLE,0.009748448308832584
BID<->VIT,BID,VIT,0.009746661470682521
CAST<->HDC,CAST,HDC,0.009742379745951086
DO<->SCFV,DO,SCFV,0.009739159891725059
GC<->MCC,GC,MCC,0.009735248476600317
PK<->TCR,PK,TCR,0.0097221153536206
BLM<->END,BLM,END,0.009719661861760636
BCR<->EGF,BCR,EGF,0.00971650597315639
KIN<->SST,KIN,SST,0.00971382318544481
MB<->PRL,MB,PRL,0.009713609029608107
SST<->STING,SST,STING,0.009711758257223627
EGF<->NGF,EGF,NGF,0.009711454899207063
ER<->PGF,ER,PGF,0.009706907459705835
IMPACT<->SCFV,IMPACT,SCFV,0.009700372173008025
JK<->PGF,JK,PGF,0.009697926579798184
ADC<->BF,ADC,BF,0.009696182410816188
CHM<->MIP,CHM,MIP,0.00968937214463549
BLM<->RHO,BLM,RHO,0.009680456874707295
FEV<->VIT,FEV,VIT,0.009674333947167487
BF<->MVD,BF,MVD,0.009674109858223302
GGT<->TAT,GGT,TAT,0.009667877688775245
ALK<->SRC,ALK,SRC,0.009639256445359094
PGF<->TERT,PGF,TERT,0.009637850179196017
ARC<->ASS,ARC,ASS,0.009635699134528986
GFAP<->PAP,GFAP,PAP,0.009629697304773872
CAT<->CIC,CAT,CIC,0.009599754277624868
IGM<->KERATIN,IGM,KERATIN,0.009588910118948083
PRL<->TNF,PRL,TNF,0.009585746142130465
PRL<->XG,PRL,XG,0.009585055223436547
IGM<->REL,IGM,REL,0.00958099220148875
EGF<->TNF,EGF,TNF,0.009573776878642372
NODAL<->UNKNOWN,NODAL,UNKNOWN,0.00956864943364691
ERAS<->VH,ERAS,VH,0.009568536048173105
CCK<->TRE,CCK,TRE,0.009568017369774334
MYC<->PGF,MYC,PGF,0.009566777775133959
BLM<->CCK,BLM,CCK,0.009566393669041702
MUT<->TRE,MUT,TRE,0.009558564179168746
PTER<->PURG,PTER,PURG,0.009554841665545478
HLA<->PTER,HLA,PTER,0.009550281726566943
MHC<->SON,MHC,SON,0.009547622827348758
ACT<->NODAL,ACT,NODAL,0.009547166432610577
EMB<->POLI,EMB,POLI,0.009542248507690206
ARC<->MSC,ARC,MSC,0.009539653997144007
BAK<->SET,BAK,SET,0.009539131745854135
EGF<->REN,EGF,REN,0.009538683104636167
CELL<->NODAL,CELL,NODAL,0.009537558589096357
PTER<->TG,PTER,TG,0.009535934438291553
END<->PTER,END,PTER,0.009534600218106237
HDC<->NSF,HDC,NSF,0.009529378443600897
TCR<->WIRE,TCR,WIRE,0.009526178285531407
POLI<->TRE,POLI,TRE,0.009525910607896728
END<->ESD,END,ESD,0.009523176940039112
GFAP<->PR,GFAP,PR,0.009521307243040482
IMPACT<->MTP,IMPACT,MTP,0.009519901706708007
MIP<->TYR,MIP,TYR,0.00951870042262936
BF<->SI,BF,SI,0.009503122747358761
EMB<->LAR,EMB,LAR,0.009499590316642608
CIC<->TRE,CIC,TRE,0.009499576521037114
CP<->EGF,CP,EGF,0.009496420734663724
ESD<->REL,ESD,REL,0.009492932155643988
PR<->SON,PR,SON,0.009487611616183262
NANOG<->SPIN,NANOG,SPIN,0.009475266317420588
PRO<->PTER,PRO,PTER,0.009472097086169974
APP<->TRE,APP,TRE,0.009467357550383252
IGM<->MHC,IGM,MHC,0.009462757542491776
PRO<->TH,PRO,TH,0.009458295424120291
CW<->ERAS,CW,ERAS,0.009457934441954077
ASS<->SCFV,ASS,SCFV,0.009456448985404722
PTER<->REL,PTER,REL,0.009451029409983623
AR<->EGF,AR,EGF,0.0094509942137978
BLM<->MUT,BLM,MUT,0.009439111458965026
GC<->NET,GC,NET,0.009437456640177344
GAL<->VIT,GAL,VIT,0.009435263848955948
FTF<->PRL,FTF,PRL,0.009431956360024363
EMB<->NUMB,EMB,NUMB,0.009431162120168934
MSC<->NSF,MSC,NSF,0.009428883750866248
EGF<->STAC,EGF,STAC,0.009426050412602163
HEEL<->VEGF,HEEL,VEGF,0.009417031887841097
AID<->IGM,AID,IGM,0.009411517124232622
HEEL<->PRO,HEEL,PRO,0.009398108426882415
ESD<->GAL,ESD,GAL,0.00939752814582685
ACT<->HEEL,ACT,HEEL,0.00939455326899928
CAT<->SMN,CAT,SMN,0.009392960935575803
MAX<->NANOG,MAX,NANOG,0.009388972039439978
BAD<->TRE,BAD,TRE,0.009380392539525401
ARCH<->GC,ARCH,GC,0.009360962527743473
BLM<->POL,BLM,POL,0.009357722208536152
IGM<->MSC,IGM,MSC,0.009356942062510953
BCR<->MIP,BCR,MIP,0.009350090475659217
CELL<->TRE,CELL,TRE,0.009346713138194813
ACT<->PTER,ACT,PTER,0.009344523292120668
ARC<->IMPACT,ARC,IMPACT,0.009339062427994949
DF<->SON,DF,SON,0.009337980170426577
BLM<->PURG,BLM,PURG,0.009334741227813014
EMB<->MAPT,EMB,MAPT,0.009323859446521358
HDC<->SYT,HDC,SYT,0.009314510507529938
ESD<->PURG,ESD,PURG,0.009312169400263847
KIN<->PTER,KIN,PTER,0.009305639818315366
EGF<->PC,EGF,PC,0.009304103407121293
CAST<->VEGF,CAST,VEGF,0.009298935527576697
BLM<->STING,BLM,STING,0.009298282952557095
MB<->NANOG,MB,NANOG,0.009289739922883717
COIL<->PAP,COIL,PAP,0.009275254246302498
MCC<->PNN,MCC,PNN,0.00927291685629008
EMB<->GEM,EMB,GEM,0.009270976791687802
STING<->VIT,STING,VIT,0.009263524105171745
EMB<->SKI,EMB,SKI,0.009256574049411048
BLM<->SET,BLM,SET,0.00925318769047424
EMB<->KIZ,EMB,KIZ,0.009252368030913099
IGM<->TG,IGM,TG,0.009236873652221637
BLM<->VEGFB,BLM,VEGFB,0.009235977151560043
MTR<->PAP,MTR,PAP,0.009229654182853788
BAK<->FTF,BAK,FTF,0.009226388514472396
ADM<->GGT,ADM,GGT,0.009221557366907147
COIL<->TCR,COIL,TCR,0.009212156589079777
EMB<->MSC,EMB,MSC,0.009208747043217842
CLSPN<->TRE,CLSPN,TRE,0.009207818159756506
FKHR<->PNN,FKHR,PNN,0.009206377684216938
EGF<->XG,EGF,XG,0.009204364510709565
ERAS<->TAT,ERAS,TAT,0.009198541437417274
CIC<->EMB,CIC,EMB,0.009198341066917635
APP<->BLM,APP,BLM,0.009195385296360992
HAT<->NANOG,HAT,NANOG,0.00918614134410667
KERATIN<->VIT,KERATIN,VIT,0.009186035913936097
MENT<->SRC,MENT,SRC,0.009180857996934915
CAST<->HR,CAST,HR,0.009167588015769276
GGT<->TERT,GGT,TERT,0.009164663959852524
NANOG<->RHO,NANOG,RHO,0.009145027641250482
COPE<->PAP,COPE,PAP,0.009143290441983028
BAK<->END,BAK,END,0.009136719028561594
GA<->GGT,GA,GGT,0.009131402994695259
PNN<->POLE,PNN,POLE,0.00912049846034321
ASS<->CAT,ASS,CAT,0.009120176925401732
BAK<->RD,BAK,RD,0.009118579853710484
JUN<->TCR,JUN,TCR,0.009115385877384759
HNRNPK<->HR,HNRNPK,HR,0.00911471608411773
FEV<->SST,FEV,SST,0.009111986697929838
ESD<->MHC,ESD,MHC,0.00910902615408917
MENT<->NET,MENT,NET,0.009105359060156611
EMB<->MLL,EMB,MLL,0.00910333118616988
HLA<->SON,HLA,SON,0.009096526955960457
CW<->GGT,CW,GGT,0.009096219329127027
IGM<->VEGF,IGM,VEGF,0.009088845892041269
EMB<->PR,EMB,PR,0.009085305749378348
MUCIN<->TRE,MUCIN,TRE,0.009081760413645546
CBL<->FKHR,CBL,FKHR,0.009078109927937056
ERAS<->GA,ERAS,GA,0.009077190915934254
ER<->GGT,ER,GGT,0.009076353477484103
DF<->EMB,DF,EMB,0.00907089770479069
CAST<->HLA,CAST,HLA,0.009069265982694641
MHC<->VIT,MHC,VIT,0.009066466715476422
GAL<->SST,GAL,SST,0.00906411914056865
ADM<->PGF,ADM,PGF,0.009059289384775047
EMB<->LRP,EMB,LRP,0.009057800314988299
CAT<->UNKNOWN,CAT,UNKNOWN,0.00905299160432407
EMB<->SRI,EMB,SRI,0.009051693638218625
NANOG<->VEGFB,NANOG,VEGFB,0.009043609287923492
BLM<->REL,BLM,REL,0.009040018508307475
AID<->BLM,AID,BLM,0.009034378186627634
MIP<->STAC,MIP,STAC,0.009032682754107459
LAT<->TRE,LAT,TRE,0.009029950041183992
BLM<->SNRNP,BLM,SNRNP,0.009027900536832995
BID<->ESD,BID,ESD,0.009025865283077575
ESD<->HF,ESD,HF,0.009020019346675717
ARCH<->PGF,ARCH,PGF,0.009018780575786638
CP<->MIP,CP,MIP,0.009016405274407679
NANOG<->POL,NANOG,POL,0.009015815661533836
GC<->VH,GC,VH,0.009011228458318457
PRL<->REST,PRL,REST,0.009010729510121055
ESD<->MSC,ESD,MSC,0.00901013795491694
PAP<->PK,PAP,PK,0.009009782300649057
BLM<->TH,BLM,TH,0.009009296112693044
BF<->FEV,BF,FEV,0.008999945530130758
ALK<->SCD,ALK,SCD,0.00899274553889935
CISH<->SMN,CISH,SMN,0.008989491127510792
MVD<->PRL,MVD,PRL,0.008986592973731765
HGF<->NANOG,HGF,NANOG,0.008984043561231244
PURG<->VIT,PURG,VIT,0.008978793850802077
NANOG<->ZA,NANOG,ZA,0.00897119804584931
PRL<->ZA,PRL,ZA,0.008967881384272328
DF<->SYT,DF,SYT,0.008961048580095913
IGM<->TH,IGM,TH,0.008960677334826236
GGT<->JK,GGT,JK,0.008958983141948184
MIP<->NGF,MIP,NGF,0.008956966245423711
KIN<->VIT,KIN,VIT,0.008946935431817375
CAT<->DF,CAT,DF,0.008940061793380418
HK<->TCR,HK,TCR,0.008939517458707958
PTER<->RD,PTER,RD,0.008936141385552475
MHC<->NSF,MHC,NSF,0.008921175646917141
CAT<->IMPACT,CAT,IMPACT,0.00892035738018448
CAST<->SMN,CAST,SMN,0.008919782727930611
ADM<->ERAS,ADM,ERAS,0.008918218619313224
ADM<->GC,ADM,GC,0.008906778417016726
ESD<->MUCIN,ESD,MUCIN,0.008903223180706053
ARCH<->MENT,ARCH,MENT,0.008901174776735774
PNN<->SCD,PNN,SCD,0.008899688493303994
EMB<->OAT,EMB,OAT,0.00888617075191088
SMN<->SYT,SMN,SYT,0.008883457903723541
ALK<->NET,ALK,NET,0.00887862376792823
MENT<->VH,MENT,VH,0.008878082722406765
BID<->EMB,BID,EMB,0.008874674345727156
BAD<->IGM,BAD,IGM,0.008870794888406502
ESD<->S,ESD,S,0.008869143252924221
SON<->VEGF,SON,VEGF,0.008869086121920895
IGM<->RD,IGM,RD,0.008859498348092359
ALK<->VH,ALK,VH,0.008851311346314165
HR<->SCFV,HR,SCFV,0.008850795923920279
MAX<->MIP,MAX,MIP,0.008847465449113285
BAK<->REL,BAK,REL,0.008845607476917153
ESD<->STING,ESD,STING,0.008831628462885911
ERAS<->TERT,ERAS,TERT,0.008822890524780481
