,e1,e2,intensity
ASPN<->JUN,ASPN,JUN,0.007728749180219878
BAD<->KERATIN,BAD,KERATIN,0.007728542490268229
BID<->CLOCK,BID,CLOCK,0.007728337729371294
ARC<->TIE,ARC,TIE,0.007726569645330622
ARCH<->PK,ARCH,PK,0.007714375946007633
CPE<->MBP,CPE,MBP,0.007714038403711439
CAD<->POLI,CAD,POLI,0.007709649271156696
BF<->MET,BF,MET,0.007701949355520871
COPE<->NODAL,COPE,NODAL,0.007700042502492113
HUD<->JUN,HUD,JUN,0.007697718475569894
ARCH<->S,ARCH,S,0.0076971434657244295
GAL<->NGF,GAL,NGF,0.00769519452164214
CF<->MB,CF,MB,0.007693403959562322
BAK<->GPCR,BAK,GPCR,0.007690519699263634
AE<->PR,AE,PR,0.007690378986156186
KY<->NAPA,KY,NAPA,0.007683260553115288
DO<->SRC,DO,SRC,0.007680098387297111
NAPA<->PTC,NAPA,PTC,0.00767671738944578
BF<->ER,BF,ER,0.007672294974761258
ABR<->CHP,ABR,CHP,0.007667187116448889
KERATIN<->LIFR,KERATIN,LIFR,0.00766714132160591
BID<->XK,BID,XK,0.007662341266401195
LAR<->PR,LAR,PR,0.007660946349036436
AID<->NAPA,AID,NAPA,0.00765847806805466
CHP<->GK,CHP,GK,0.007657015258353271
NOV<->VH,NOV,VH,0.007656659527161641
MGMT<->STRAP,MGMT,STRAP,0.0076562095366804715
BRAF<->CHP,BRAF,CHP,0.007652220361709117
SMN<->TRE,SMN,TRE,0.007652113469824352
KERATIN<->MVD,KERATIN,MVD,0.007645789875099364
MGMT<->SA,MGMT,SA,0.0076438487527494955
SET<->TRE,SET,TRE,0.007641957091842548
TCR<->WIRE,TCR,WIRE,0.007641189308042497
ABR<->MBP,ABR,MBP,0.007639903479190505
BF<->NOV,BF,NOV,0.00763946919408507
SI<->VH,SI,VH,0.007638140753678691
MHC<->NAPA,MHC,NAPA,0.00763608629508495
LAR<->MSC,LAR,MSC,0.007632390992681034
BAD<->TIE,BAD,TIE,0.007631029690346798
BID<->NGF,BID,NGF,0.007629906442891935
CHP<->PRL,CHP,PRL,0.007626037617802029
CP<->VH,CP,VH,0.007622505995148894
MBP<->YWHAE,MBP,YWHAE,0.0076218198288328575
JUN<->S,JUN,S,0.007621586327491307
BAD<->TRH,BAD,TRH,0.00761436916287167
BAK<->REST,BAK,REST,0.007612501249422764
CHP<->MLL,CHP,MLL,0.007608190756900429
CP<->PTEN,CP,PTEN,0.007604776816550963
CPM<->PK,CPM,PK,0.00760469423839843
CPM<->SRM,CPM,SRM,0.007601287254611231
ATRX<->MGMT,ATRX,MGMT,0.007598979704218153
ATRX<->HDC,ATRX,HDC,0.007597951092742654
HDC<->PREB,HDC,PREB,0.0075961797122875985
BRAF<->MBP,BRAF,MBP,0.007594658771043518
CCK<->IGHD,CCK,IGHD,0.007592066875121744
GK<->PKM,GK,PKM,0.007589367976680226
CAD<->UNKNOWN,CAD,UNKNOWN,0.007581917820782614
MSC<->VH,MSC,VH,0.007580575982220303
BID<->PC,BID,PC,0.007578130549438927
BID<->DAP,BID,DAP,0.007577456227917357
GCG<->PK,GCG,PK,0.007576875611958358
PRL<->VEGF,PRL,VEGF,0.007576147878047102
BID<->MB,BID,MB,0.007574525384993003
ATM<->MBP,ATM,MBP,0.007566654782850486
DO<->TYR,DO,TYR,0.007561056875747828
NAPA<->TTK,NAPA,TTK,0.007557968996379869
CAD<->SPOP,CAD,SPOP,0.007557389035058802
PVR<->UNKNOWN,PVR,UNKNOWN,0.007556310661368664
HDC<->SUFU,HDC,SUFU,0.007553286250063819
CPM<->HLA,CPM,HLA,0.007547802388734965
IGHD<->LIFR,IGHD,LIFR,0.007547183873619047
CAD<->ER,CAD,ER,0.0075461782127495495
PC<->PTEN,PC,PTEN,0.00754316994037577
MMD<->MTP,MMD,MTP,0.007542978914633072
AE<->SPOP,AE,SPOP,0.0075399786376022515
CAD<->NOV,CAD,NOV,0.007535863289610791
BID<->TANK,BID,TANK,0.00753002676582833
CPM<->TH,CPM,TH,0.0075291122250238625
BAK<->CP,BAK,CP,0.007527847085965494
BAK<->NOV,BAK,NOV,0.007527461777039289
END<->VEGF,END,VEGF,0.007524211644415399
MBP<->PC,MBP,PC,0.007522796770395609
MGMT<->MIP,MGMT,MIP,0.007521527383708858
EPO<->MBP,EPO,MBP,0.007521023364098034
HK<->KERATIN,HK,KERATIN,0.007521017189023831
CAST<->PTC,CAST,PTC,0.007519686572805463
BF<->MHC,BF,MHC,0.0075180530401720725
DO<->PVR,DO,PVR,0.007516068246982642
MMD<->PTER,MMD,PTER,0.007514209719770699
AE<->IMPACT,AE,IMPACT,0.0075141968308695605
CHP<->PALM,CHP,PALM,0.007513650788513191
ARC<->CAST,ARC,CAST,0.007513483879227972
IMPACT<->PVR,IMPACT,PVR,0.007508227815909986
MBP<->MTOR,MBP,MTOR,0.007507325853035399
CAD<->KY,CAD,KY,0.007507140453680104
MGMT<->NGFR,MGMT,NGFR,0.0075064999090598584
PR<->TYR,PR,TYR,0.007506359989102836
CHP<->MHC,CHP,MHC,0.007505026792728314
PZP<->TCR,PZP,TCR,0.007505021243138331
AE<->RHO,AE,RHO,0.007504626644200646
CHP<->PTC,CHP,PTC,0.0075029462408204425
IGHD<->REL,IGHD,REL,0.007497378337452427
ABAT<->AE,ABAT,AE,0.007495529796832539
CAST<->RD,CAST,RD,0.007494983870805628
BAX<->MGMT,BAX,MGMT,0.007494575750488582
IGHD<->PR,IGHD,PR,0.007492986606418262
AFP<->BID,AFP,BID,0.007487983779725684
BID<->MLL,BID,MLL,0.007487960918809542
AGT<->CPM,AGT,CPM,0.007487687025112984
CPM<->EGF,CPM,EGF,0.007484841447571796
PR<->PVR,PR,PVR,0.007481217583127644
HDC<->STAR,HDC,STAR,0.007480245113355908
DO<->LAR,DO,LAR,0.007479368938790309
IMPACT<->TYR,IMPACT,TYR,0.0074769757291904375
CBL<->JUN,CBL,JUN,0.007476943528497869
MGMT<->SUFU,MGMT,SUFU,0.007473097307367947
ABR<->GCG,ABR,GCG,0.0074719408117953036
NAPA<->NOV,NAPA,NOV,0.007470683174251343
GAL<->SST,GAL,SST,0.007470261704250762
ADC<->PVR,ADC,PVR,0.007467565603322468
AE<->GPCR,AE,GPCR,0.007464051243908618
ADC<->PAM,ADC,PAM,0.007460997801583268
IGHD<->SI,IGHD,SI,0.007459809112426073
CHP<->MTOR,CHP,MTOR,0.0074592304540345164
GFAP<->VH,GFAP,VH,0.007458563772973302
CHP<->SPOP,CHP,SPOP,0.007457784256654115
ARCH<->SRI,ARCH,SRI,0.007456263458225361
ET<->TRH,ET,TRH,0.007456069075304414
IMPACT<->STAR,IMPACT,STAR,0.007454406139830917
CAD<->GPCR,CAD,GPCR,0.007454238361309735
SRI<->VEGF,SRI,VEGF,0.0074522747903434895
GFAP<->LAR,GFAP,LAR,0.007451241309373749
BF<->PTC,BF,PTC,0.007445453537329505
DTL<->PR,DTL,PR,0.007442076684724962
MBP<->SPOP,MBP,SPOP,0.007439316926254007
CELL<->FER,CELL,FER,0.007435514494629432
BID<->PRO,BID,PRO,0.007429962007210811
NAPA<->PR,NAPA,PR,0.007427188196757416
JUN<->MAX,JUN,MAX,0.0074258445868228785
AGA<->IGHD,AGA,IGHD,0.007425415076201757
CAD<->HTERT,CAD,HTERT,0.007420262349055396
CPM<->END,CPM,END,0.007418661225942643
APP<->BID,APP,BID,0.007418640678411212
BF<->GK,BF,GK,0.007416311112931227
ABAT<->VEGF,ABAT,VEGF,0.007414325991618244
PRO<->STAR,PRO,STAR,0.00741164432441049
AE<->POLI,AE,POLI,0.007410846261684731
TF<->VH,TF,VH,0.007408906411455553
ARC<->PTEN,ARC,PTEN,0.0074088822426219315
AE<->HTERT,AE,HTERT,0.007408484422847907
GCG<->SRI,GCG,SRI,0.007403129726885585
AGA<->KERATIN,AGA,KERATIN,0.007400360580326951
ACT<->CPM,ACT,CPM,0.007397397889504003
INSC<->MGMT,INSC,MGMT,0.007395159924764904
ABAT<->BID,ABAT,BID,0.007391683014549571
GAL<->GK,GAL,GK,0.007390514199300645
HTERT<->MBP,HTERT,MBP,0.007390133561100549
AE<->MTOR,AE,MTOR,0.007385621951410749
LAR<->PTCH,LAR,PTCH,0.007384846152657391
MMD<->PVR,MMD,PVR,0.00738332258406867
TH<->TRH,TH,TRH,0.00737702849137839
DO<->NAPA,DO,NAPA,0.007377020225372392
CAST<->HK,CAST,HK,0.007376967908133617
EMD<->MGMT,EMD,MGMT,0.007375691217779413
APC<->NODAL,APC,NODAL,0.007374896183296928
AID<->TRE,AID,TRE,0.007373285092198101
KERATIN<->MET,KERATIN,MET,0.007373002804801858
MGMT<->MTP,MGMT,MTP,0.007372413638355957
CHP<->HTERT,CHP,HTERT,0.0073716142731583625
PRO<->VEGF,PRO,VEGF,0.007370300809269597
KERATIN<->PTC,KERATIN,PTC,0.007369113832391143
SRI<->VH,SRI,VH,0.0073679469262067305
AR<->CAST,AR,CAST,0.007367306266214931
SRI<->TIE,SRI,TIE,0.007365008549980477
PTCH<->VH,PTCH,VH,0.007364328909253968
MGMT<->PAP,MGMT,PAP,0.007358784044747064
BID<->CISH,BID,CISH,0.007358474169588678
CAST<->CP,CAST,CP,0.007358371659406633
ABR<->ARCH,ABR,ARCH,0.007357018052293469
NGF<->PTEN,NGF,PTEN,0.007353957095918193
LAR<->WHITE,LAR,WHITE,0.007353575065556988
NAPA<->REL,NAPA,REL,0.0073519159561420844
ARC<->BAK,ARC,BAK,0.007351534522983306
BAK<->PC,BAK,PC,0.007350013332024331
BID<->POLE,BID,POLE,0.007348706997206677
TERT<->WIRE,TERT,WIRE,0.007347759333950125
SMN<->TRH,SMN,TRH,0.007347530600930435
IGHD<->TF,IGHD,TF,0.007345875750239649
GCG<->KIT,GCG,KIT,0.007345342215153069
DO<->PKM,DO,PKM,0.007342236655392681
CELL<->PREB,CELL,PREB,0.00734006293306336
MBP<->PALM,MBP,PALM,0.007338723024135698
HEEL<->MBP,HEEL,MBP,0.007337754025812906
DF<->PAM,DF,PAM,0.007337044136606413
CPM<->REST,CPM,REST,0.007333363160606405
SST<->VEGF,SST,VEGF,0.007332244041610428
CP<->TIE,CP,TIE,0.0073293569722597115
ASL<->MGMT,ASL,MGMT,0.007329084958036097
AFP<->CHP,AFP,CHP,0.007307982673205686
MBP<->NGF,MBP,NGF,0.007303908609370594
GAL<->MMD,GAL,MMD,0.007300042803906908
PR<->SRC,PR,SRC,0.007298518405893634
MBP<->MLL,MBP,MLL,0.007295323581905522
HGF<->NAPA,HGF,NAPA,0.007289053526628522
HDC<->PAM,HDC,PAM,0.007288587365517263
SHH<->STAR,SHH,STAR,0.00728616113376509
ARCH<->KIT,ARCH,KIT,0.007285685426600578
MGMT<->PAH,MGMT,PAH,0.007278564226800758
GAL<->PRO,GAL,PRO,0.007278326193650228
ATM<->BID,ATM,BID,0.007273980830841881
HDC<->LAR,HDC,LAR,0.0072723044889462405
END<->TRH,END,TRH,0.007271692739103073
BID<->NOV,BID,NOV,0.007271136478458573
LAR<->LIFR,LAR,LIFR,0.007262222626962608
ASS<->LAR,ASS,LAR,0.007260388326241302
FER<->MMD,FER,MMD,0.0072586645965831455
AE<->KY,AE,KY,0.007257021523088584
MMD<->TEC,MMD,TEC,0.007255990507161991
TH<->VEGF,TH,VEGF,0.007253388841621693
AE<->REST,AE,REST,0.0072515936726943635
ET<->GCG,ET,GCG,0.007251236287777276
BID<->POLI,BID,POLI,0.007249206062890282
CAD<->MTOR,CAD,MTOR,0.0072470485473100895
CPM<->GPCR,CPM,GPCR,0.007244195285394514
CCK<->TIE,CCK,TIE,0.007243303879339072
AE<->DO,AE,DO,0.00723718432071895
GK<->MBP,GK,MBP,0.007237068173867307
MBP<->SST,MBP,SST,0.007236426255674123
WASH<->WIRE,WASH,WIRE,0.007234767852302619
MB<->PREB,MB,PREB,0.00723010701295127
LRP<->PVR,LRP,PVR,0.0072299151320687404
MMD<->STAR,MMD,STAR,0.007224129430839977
MMD<->TRE,MMD,TRE,0.007215888243025302
BAK<->NGF,BAK,NGF,0.0072133599986087
LAR<->PTC,LAR,PTC,0.007210800407791146
MBP<->MYB,MBP,MYB,0.007207284911799346
CHP<->SRM,CHP,SRM,0.007206817300509004
SRI<->TRH,SRI,TRH,0.007203077222849951
GAL<->SET,GAL,SET,0.007199654659572855
PK<->TRH,PK,TRH,0.007197696629279615
DO<->IGHD,DO,IGHD,0.007195590665650484
GCG<->HR,GCG,HR,0.00719554270287658
CCK<->TRH,CCK,TRH,0.0071932407539800096
LIFR<->PTEN,LIFR,PTEN,0.007190188609605176
BID<->PALM,BID,PALM,0.007189588757290062
TYR<->UNKNOWN,TYR,UNKNOWN,0.007187453924384788
KERATIN<->RHO,KERATIN,RHO,0.007186859572831053
GA<->JUN,GA,JUN,0.007175295191403796
ADC<->PKM,ADC,PKM,0.007174700559543508
CPM<->SMN,CPM,SMN,0.00717378648435095
MBP<->TTK,MBP,TTK,0.007172521905378707
JUN<->PML,JUN,PML,0.00716702373508004
CAD<->TTK,CAD,TTK,0.007165926442127121
BID<->CELL,BID,CELL,0.007160563973472281
MYC<->STAR,MYC,STAR,0.007156223243711997
GDA<->WIRE,GDA,WIRE,0.00715605671896209
NAPA<->RHO,NAPA,RHO,0.007152446570671404
CROP<->MBP,CROP,MBP,0.007150618576014121
AGA<->LAR,AGA,LAR,0.007148653864976815
ER<->VH,ER,VH,0.007146381359506554
CAST<->RHO,CAST,RHO,0.007145311129659056
SMO<->TIE,SMO,TIE,0.0071443173540134
AE<->NOV,AE,NOV,0.007142154231698992
NAPA<->WHITE,NAPA,WHITE,0.007140830985143143
HDC<->NAPA,HDC,NAPA,0.007137539396394919
MPI<->SYT,MPI,SYT,0.007136804754034016
TH<->VH,TH,VH,0.007135921043959438
AE<->TTK,AE,TTK,0.007134078932963073
ASL<->MMD,ASL,MMD,0.007132272759983111
CHP<->TTK,CHP,TTK,0.007131730910506258
AR<->PTEN,AR,PTEN,0.007128072504221692
ASPN<->WIRE,ASPN,WIRE,0.007125022089305138
DF<->PVR,DF,PVR,0.007122900698072919
IGHD<->WHITE,IGHD,WHITE,0.0071211920170157535
ADC<->SRC,ADC,SRC,0.007120574536475409
AE<->HLA,AE,HLA,0.007119647019053967
TRE<->WHITE,TRE,WHITE,0.007118171342535411
HK<->NAPA,HK,NAPA,0.0071170111662341475
PTEN<->SST,PTEN,SST,0.007117007882311059
REL<->TRE,REL,TRE,0.0071167819894027914
BSG<->SYT,BSG,SYT,0.007115008472260703
TG<->WIRE,TG,WIRE,0.007114769071187281
ADC<->DTL,ADC,DTL,0.007112893443763931
ARCH<->ET,ARCH,ET,0.007111827977301907
BID<->KY,BID,KY,0.007111650249144339
TH<->TIE,TH,TIE,0.007110477131116865
CAD<->DF,CAD,DF,0.0071049803455573955
BF<->HK,BF,HK,0.00710441962934404
PK<->PTEN,PK,PTEN,0.0071043213415327
END<->TIE,END,TIE,0.007103159139423363
ARNT<->BID,ARNT,BID,0.007101597558011817
CHP<->POLI,CHP,POLI,0.007097086520550434
DF<->PREB,DF,PREB,0.007091293940893808
AR<->BAK,AR,BAK,0.007091236832665904
COIL<->MMD,COIL,MMD,0.007090990568908212
AE<->HK,AE,HK,0.0070900238796556105
AE<->HDC,AE,HDC,0.007088161537032474
ER<->LAR,ER,LAR,0.007079966773280901
ABAT<->CHP,ABAT,CHP,0.007079463693200486
CAT<->JUN,CAT,JUN,0.007069693533571828
CELL<->TRE,CELL,TRE,0.007069673088703308
CAST<->HLA,CAST,HLA,0.007068954343305205
CAD<->HGF,CAD,HGF,0.0070666878798600185
HLA<->KERATIN,HLA,KERATIN,0.007065903364534924
EGF<->KERATIN,EGF,KERATIN,0.007060869638212222
GCG<->PILOT,GCG,PILOT,0.007059357565121638
MBP<->RHOA,MBP,RHOA,0.00705582857445013
PKM<->PR,PKM,PR,0.007055697135586118
CPM<->NOV,CPM,NOV,0.00705533506361772
HDC<->TYR,HDC,TYR,0.007054009784708284
CIC<->WIRE,CIC,WIRE,0.007049700855608612
ACT<->CAST,ACT,CAST,0.007046600065863477
AE<->SST,AE,SST,0.007045953154410573
ABR<->BF,ABR,BF,0.007044624620487677
TRE<->UNKNOWN,TRE,UNKNOWN,0.007043259090608735
ARCH<->PILOT,ARCH,PILOT,0.007042326566780376
SMN<->TIE,SMN,TIE,0.007041343881960035
MBP<->SET,MBP,SET,0.007040871098838922
ARCH<->HR,ARCH,HR,0.007038759171230897
CHP<->KY,CHP,KY,0.007038733209866681
MBP<->PRL,MBP,PRL,0.007037700928364576
HDC<->IGHD,HDC,IGHD,0.0070373706171938605
DTL<->HDC,DTL,HDC,0.007033591386093181
SPIN<->SYT,SPIN,SYT,0.007032076547911681
SMN<->VEGF,SMN,VEGF,0.007030960004766587
CAD<->REST,CAD,REST,0.007029948393418522
STAR<->UNKNOWN,STAR,UNKNOWN,0.007027680903014402
MMD<->PREB,MMD,PREB,0.0070246700081454914
NAPA<->REST,NAPA,REST,0.0070238398426265575
BID<->CPE,BID,CPE,0.007019309978456774
PRO<->PTEN,PRO,PTEN,0.0070172928123260255
IMPACT<->LAR,IMPACT,LAR,0.007011233782425771
TPA<->WIRE,TPA,WIRE,0.007011120804352467
CAST<->PK,CAST,PK,0.007009973732135928
MBP<->PRO,MBP,PRO,0.007006180746352284
CAST<->EGF,CAST,EGF,0.007003132090349431
ACT<->KERATIN,ACT,KERATIN,0.007002275422728268
MIP<->MMD,MIP,MMD,0.006999127312126971
AFP<->MBP,AFP,MBP,0.006996886178355772
GK<->TRH,GK,TRH,0.006996578733671592
PTC<->VH,PTC,VH,0.0069949978477788395
CAST<->GPCR,CAST,GPCR,0.006993976616308719
ACT<->AE,ACT,AE,0.006993876688497945
CHP<->HK,CHP,HK,0.006992434742675411
LAR<->MHC,LAR,MHC,0.006992143910417855
PZP<->WASH,PZP,WASH,0.006990192339374546
ET<->JUN,ET,JUN,0.006989199256975848
PZP<->TERT,PZP,TERT,0.0069823692004274225
MET<->VH,MET,VH,0.006981913752245993
AID<->GAL,AID,GAL,0.006976111496213017
GK<->TRE,GK,TRE,0.0069745200572825525
HLA<->NAPA,HLA,NAPA,0.006973991311280669
CPM<->PC,CPM,PC,0.006973501623851148
AGT<->KERATIN,AGT,KERATIN,0.006973197246957871
ASS<->TRE,ASS,TRE,0.006970842492123851
END<->PTEN,END,PTEN,0.00696660160219613
LRP<->TRE,LRP,TRE,0.006965093171006192
GAL<->WHITE,GAL,WHITE,0.006957948650120185
JUN<->KIT,JUN,KIT,0.006956499262795356
PVR<->RAGE,PVR,RAGE,0.006956031044495136
AE<->MYC,AE,MYC,0.006952889991071753
ABR<->VEGF,ABR,VEGF,0.006947082943179475
ARCH<->SET,ARCH,SET,0.0069458080843709455
MHC<->VH,MHC,VH,0.006943076140206736
AGA<->PTEN,AGA,PTEN,0.006943039721321506
INSC<->MMD,INSC,MMD,0.006939227210911664
HGF<->MBP,HGF,MBP,0.0069383624742890395
END<->VH,END,VH,0.006937109068799191
AID<->ARCH,AID,ARCH,0.006936656034925995
PTER<->RAGE,PTER,RAGE,0.006935957057843639
CAST<->END,CAST,END,0.006932760134684149
SYT<->TCR,SYT,TCR,0.006931267072300472
AE<->DF,AE,DF,0.006930243559458283
GCG<->SET,GCG,SET,0.006928307003437396
HDC<->SRC,HDC,SRC,0.0069275953013506805
AE<->UNKNOWN,AE,UNKNOWN,0.006926583901127792
AE<->HGF,AE,HGF,0.006925305082418615
AGT<->NAPA,AGT,NAPA,0.006923788366103467
IGHD<->MET,IGHD,MET,0.006922222977728127
CAD<->RHO,CAD,RHO,0.006921376497626141
CAD<->SHH,CAD,SHH,0.006916219330658924
SI<->TRH,SI,TRH,0.006916099201192016
KY<->MBP,KY,MBP,0.0069153507082590675
BF<->RHO,BF,RHO,0.006915093224860514
PK<->VH,PK,VH,0.006912179871710351
AE<->SHH,AE,SHH,0.006911229645716396
MGMT<->NVL,MGMT,NVL,0.006908297456228831
BAK<->PK,BAK,PK,0.006907466714435196
CAST<->REST,CAST,REST,0.006905567066955281
DAP<->PVR,DAP,PVR,0.006904744655448126
CHP<->HGF,CHP,HGF,0.006901180326283752
BID<->IGH,BID,IGH,0.006900534751258353
CELL<->TYR,CELL,TYR,0.0069001418781116895
MTP<->RAGE,MTP,RAGE,0.006899182848558689
MBP<->POLI,MBP,POLI,0.006898504203565176
PILOT<->TRE,PILOT,TRE,0.0068960434313398685
GC<->WIRE,GC,WIRE,0.006894315839737701
CHP<->SET,CHP,SET,0.006894069927852149
AID<->GCG,AID,GCG,0.006892442791336005
BID<->HCR,BID,HCR,0.006892412640051683
AGT<->CAST,AGT,CAST,0.006886396386086426
CF<->MMD,CF,MMD,0.006884001751530609
SI<->TIE,SI,TIE,0.0068838667450343395
LIFR<->TRH,LIFR,TRH,0.006882758156293921
BF<->HLA,BF,HLA,0.0068810791530281076
MET<->TIE,MET,TIE,0.00687966867158687
MSC<->TIE,MSC,TIE,0.006877934342446917
PK<->TIE,PK,TIE,0.006877132774891954
HAT<->WIRE,HAT,WIRE,0.006876447555529272
KERATIN<->RD,KERATIN,RD,0.006876434957183065
MMD<->NVL,MMD,NVL,0.006874343988160688
APC<->PZP,APC,PZP,0.0068739911853170675
MBP<->WHITE,MBP,WHITE,0.006872030428008897
HDC<->PVR,HDC,PVR,0.006871865252581986
MMD<->TYR,MMD,TYR,0.0068677682405104065
TF<->TRH,TF,TRH,0.006864360039635699
GFAP<->TIE,GFAP,TIE,0.00685835040929911
ARCH<->CCK,ARCH,CCK,0.0068565203965378465
GAL<->SHH,GAL,SHH,0.006853549003431476
DF<->TYR,DF,TYR,0.006852889203831954
CHP<->PILOT,CHP,PILOT,0.006852312674810443
GPCR<->NAPA,GPCR,NAPA,0.006850597747818342
KERATIN<->REST,KERATIN,REST,0.006849885154888198
CS<->MMD,CS,MMD,0.006845737617225822
CCK<->GCG,CCK,GCG,0.0068451627165520956
NODAL<->TERT,NODAL,TERT,0.006843509087398562
ACT<->CAD,ACT,CAD,0.006840992448096107
IGHD<->MSC,IGHD,MSC,0.0068383211444509595
BAK<->PRO,BAK,PRO,0.006838126934656818
GAL<->PILOT,GAL,PILOT,0.006837202248151605
BID<->BRAF,BID,BRAF,0.006836676824753114
COPE<->PZP,COPE,PZP,0.00683525557595209
ADC<->TYR,ADC,TYR,0.006834801806039364
GFAP<->IGHD,GFAP,IGHD,0.006834751979349302
SRM<->VEGF,SRM,VEGF,0.006831442461118594
ACT<->BF,ACT,BF,0.0068296816375381176
MB<->TYR,MB,TYR,0.006827835066887435
AID<->MBP,AID,MBP,0.006826874558163335
CHP<->HLA,CHP,HLA,0.0068264436035557746
CPM<->SRI,CPM,SRI,0.006825571358948839
RAGE<->TRE,RAGE,TRE,0.006825373898354777
GAL<->HR,GAL,HR,0.0068218064582597085
GPCR<->KERATIN,GPCR,KERATIN,0.006821105050188115
CHP<->RHO,CHP,RHO,0.0068201531028802545
BID<->NANOG,BID,NANOG,0.006819775509789419
CAST<->LIFR,CAST,LIFR,0.006818720443407743
BID<->SPOP,BID,SPOP,0.00681771310488287
CHP<->HR,CHP,HR,0.006816815723912972
GAL<->RAGE,GAL,RAGE,0.006813798892033768
SMN<->VH,SMN,VH,0.006811985518126512
BF<->HR,BF,HR,0.006810950075490548
BAK<->TH,BAK,TH,0.0068074090026863645
MB<->TRE,MB,TRE,0.0068073152885519865
ABAT<->MBP,ABAT,MBP,0.006804465829088535
CPM<->GK,CPM,GK,0.0068043008679094736
CPM<->NGF,CPM,NGF,0.00680392703005945
BF<->EGF,BF,EGF,0.006803368072422243
PTEN<->TH,PTEN,TH,0.006803118561987893
LAR<->RHOA,LAR,RHOA,0.0068023914700443625
DBT<->PVR,DBT,PVR,0.006799245389346397
BF<->REST,BF,REST,0.006798269016775722
CAD<->SST,CAD,SST,0.006795226225010508
AGT<->BF,AGT,BF,0.00679295727486808
CHP<->WHITE,CHP,WHITE,0.0067917666456925605
CAD<->MYC,CAD,MYC,0.0067909399425898085
EGF<->NAPA,EGF,NAPA,0.006789901812931367
AID<->CHP,AID,CHP,0.0067896074897471174
GCG<->PR,GCG,PR,0.006789229927148797
GAL<->MYC,GAL,MYC,0.006788720529479849
HR<->TRE,HR,TRE,0.006787021023187751
BID<->HGF,BID,HGF,0.00678699896060232
ACT<->NAPA,ACT,NAPA,0.006786509701399683
BAK<->SST,BAK,SST,0.006784556961421837
CPM<->SST,CPM,SST,0.0067817729570301445
CHP<->REST,CHP,REST,0.006781286894337153
PTCH<->TIE,PTCH,TIE,0.006780633263353248
GAL<->LRP,GAL,LRP,0.0067778216029493734
CAD<->HLA,CAD,HLA,0.006777710485598896
BF<->GPCR,BF,GPCR,0.006775016520121557
IGHD<->RHOA,IGHD,RHOA,0.006770230953915292
CHP<->RHOA,CHP,RHOA,0.006769651864175907
HUD<->WIRE,HUD,WIRE,0.006764627376158285
TF<->TIE,TF,TIE,0.006764063395106925
BF<->SRI,BF,SRI,0.006762845336732198
BID<->HTERT,BID,HTERT,0.006759012599314899
ABR<->PTEN,ABR,PTEN,0.006757247128010351
NAPA<->SST,NAPA,SST,0.0067533403962184765
PZP<->TPA,PZP,TPA,0.006750970891701
IMPACT<->TRE,IMPACT,TRE,0.006746155114873736
JUN<->PROLACTIN,JUN,PROLACTIN,0.006743089802291521
IGHD<->SMO,IGHD,SMO,0.006742482983698938
AE<->EGF,AE,EGF,0.0067416155922150976
ACT<->CHP,ACT,CHP,0.006740799402460096
BAK<->LIFR,BAK,LIFR,0.006738682078728771
BAK<->END,BAK,END,0.006737444515560917
HR<->MBP,HR,MBP,0.006737097353627064
GAL<->REL,GAL,REL,0.006737029065267886
ABR<->TIE,ABR,TIE,0.006733472386188266
CHP<->NOV,CHP,NOV,0.006729236035849273
S<->WIRE,S,WIRE,0.006728916167040631
GDA<->PZP,GDA,PZP,0.006727743574055396
PZP<->TG,PZP,TG,0.006726708753882203
NAPA<->RHOA,NAPA,RHOA,0.006725168738196958
BID<->UCN,BID,UCN,0.006724817927762277
RAGE<->TEC,RAGE,TEC,0.006724192652622065
DF<->STAR,DF,STAR,0.006723979267196673
AE<->AGT,AE,AGT,0.006723379263751678
GCG<->REL,GCG,REL,0.0067211653565745055
CAST<->TH,CAST,TH,0.006720344272361531
SMO<->TRH,SMO,TRH,0.006720212352260578
CHP<->EGF,CHP,EGF,0.006719978992029147
CISH<->PVR,CISH,PVR,0.006717600037747977
ASS<->NAPA,ASS,NAPA,0.006712418615803098
MBP<->PILOT,MBP,PILOT,0.0067120534792030435
AGA<->TRH,AGA,TRH,0.006710249890342713
NOV<->VEGF,NOV,VEGF,0.006708607919199364
DF<->SRC,DF,SRC,0.006703496336786866
ADC<->PREB,ADC,PREB,0.006702691281764152
AGT<->CHP,AGT,CHP,0.006700560323452158
MBP<->MYC,MBP,MYC,0.006698716495228448
MBP<->SHH,MBP,SHH,0.006695901346409293
CP<->KERATIN,CP,KERATIN,0.006694076303066933
DF<->DTL,DF,DTL,0.0066922025854166175
HDC<->PKM,HDC,PKM,0.006691255372309323
SHH<->VEGF,SHH,VEGF,0.006689697989121525
SYT<->TERT,SYT,TERT,0.0066896517655280615
KERATIN<->PC,KERATIN,PC,0.006688872068772651
CHP<->GPCR,CHP,GPCR,0.0066871492094283105
JUN<->MVD,JUN,MVD,0.00668654218829095
MBP<->REL,MBP,REL,0.006681817532059387
MBP<->ORF,MBP,ORF,0.006681496690791237
PTC<->TIE,PTC,TIE,0.006675318183751021
BID<->TTK,BID,TTK,0.006672828612950006
DF<->PKM,DF,PKM,0.006672435098328944
MMD<->SON,MMD,SON,0.006668345757912863
JUN<->NET,JUN,NET,0.006667452368554285
